cvar_05_ci_high,cvar_05_ci_low,cvar_05_mean,cvar_05_sd,cvar_05_se,cvar_15_ci_high,cvar_15_ci_low,cvar_15_mean,cvar_15_sd,cvar_15_se,mae_ci_high,mae_ci_low,mae_mean,mae_sd,mae_se,method,replications,rmse_ci_high,rmse_ci_low,rmse_mean,rmse_sd,rmse_se,setting,sweep
0.21548908961820865,0.17705380146357066,0.19627144554088966,0.05146579604761172,0.00939632581174572,0.17699620001061536,0.14421192976788108,0.16060406488924822,0.04389894409257206,0.008014813976719957,0.07936400914286659,0.06189351363401216,0.07062876138843938,0.023393423124393062,0.004271035180831021,fixed_share,30,0.09691574522471691,0.07707836253838232,0.08699705388154962,0.026562743262017723,0.004849671224608489,25.0,members
0.1588456061438363,0.1430967340978993,0.1509711701208678,0.021088126969026552,0.0038501476121562965,0.1278162680315153,0.11505934530020863,0.12143780666586196,0.017081833258100483,0.003118701799667867,0.05347745543520524,0.04808614262173226,0.05078179902846875,0.007219100441519496,0.0013180213855719107,passive_aggressive,30,0.06727180259232818,0.060532247457522594,0.06390202502492538,0.009024430066037722,0.001647627971932232,25.0,members
0.278093414581806,0.23079986622665763,0.2544466404042318,0.06332722430026112,0.011561916417814108,0.23896145204481276,0.19291760702583846,0.2159395295353256,0.06165384080016129,0.011256399787693567,0.12792255955764786,0.09114388612157524,0.10953322283961156,0.04924754819964111,0.008991331016922123,ensemble_mean,30,0.14514157340428602,0.10886605584909986,0.12700381462669294,0.0485738101014207,0.008868323832173473,25.0,members
0.5090929286773288,0.38439527816660285,0.44674410342196585,0.16697322062426037,0.030484999811731413,0.41598992026375536,0.3143417753691037,0.3651658478164295,0.13610936576613006,0.024850056639276953,0.18375308778543745,0.13960696250739088,0.16168002514641416,0.059112747397942866,0.010792461728652707,oracle_best_member,30,0.22550494332318347,0.17140234629853798,0.19845364481086072,0.07244470791825018,0.013226533566232915,25.0,members
0.555002143106697,0.4196138469763244,0.48730799504151073,0.1812882580155342,0.033098556108641604,0.4579404472461796,0.34564466007075006,0.40179255365846483,0.15036682062911166,0.02745309985296587,0.21733385434981312,0.15806488714330758,0.18769937074656035,0.0793626046442043,0.014489562928664984,validation_best_member,30,0.25826003554339416,0.19200345044249134,0.22513174299294275,0.08871919684574593,0.016197835132052075,25.0,members
0.19123797745973983,0.17920506157051666,0.18522151951512825,0.0161123702916248,0.0029417028878663317,0.15344900000900158,0.14430143805625323,0.1488752190326274,0.01224881041346451,0.0022363165886862308,0.06393065609934746,0.060591429535357906,0.06226104281735269,0.004471306488131949,0.0008163451416896913,adaptive_ridge,30,0.08065586398687666,0.0762055207893518,0.07843069238811423,0.005959118985245662,0.001087981297025448,50.0,members
0.10228506152565696,0.08924695875032705,0.095766010137992,0.017458340251885363,0.0031874422575193457,0.0821961318466762,0.07167491769188246,0.07693552476927933,0.014088164493142213,0.002572135162245775,0.03458494802085217,0.030065425247046768,0.03232518663394947,0.006051752139163743,0.001104893719683375,static_ridge,30,0.04343043257775049,0.03783207070311902,0.040631251640434754,0.007496344226204026,0.0013686389438385183,50.0,members
0.09507077187816979,0.08020668326818944,0.08763872757317961,0.019903380189503418,0.003633843433464157,0.07636663107768532,0.06441569192390725,0.07039116150079629,0.016002601426874964,0.0029216619267545918,0.03231482350602269,0.02717428711194801,0.02974455530898535,0.0068833046487996215,0.0012567137421092426,rls,30,0.040490028286396786,0.03409404700186317,0.03729203764412998,0.008564376231284412,0.0015636340176118514,50.0,members
0.1630259515424212,0.1403336171355746,0.1516797843389979,0.030385593825346186,0.005547625053777265,0.1355010078375454,0.11435315930178025,0.12492708356966283,0.02831748926165233,0.005170042546839097,0.06412617567634099,0.04973350698804444,0.05692984133219271,0.01927213732111264,0.0035185947807035256,hedge,30,0.07635825739419042,0.061530010990831115,0.06894413419251076,0.019855386593398878,0.003625081041730074,50.0,members
1.2880512539974556,1.2163590885418543,1.252205171269655,0.09599757261360284,0.017526678662070146,0.9722707999372964,0.914464093380754,0.9433674466590252,0.07740460167368746,0.014132082130460251,0.36934135252498856,0.34184211321647373,0.35559173287073115,0.03682215770107891,0.006722775462964496,exp3,30,0.4880420215291635,0.4585581044717036,0.47330006300043354,0.03947969001452191,0.007207972261421703,50.0,members
