condition_number,fit_seconds,iterations,lambda,linear_solver,method,n_parameters,objective_variant,preparation_seconds,residual_norm,selection_metric,solve_seconds,tau,validation_cvar_05,validation_mae,validation_rmse,fit_and_validation_seconds,forgetting,ridge,eta,window,gamma,seed,share,C,epsilon,sweep,setting
,,,,,hedge,,,,,mae,,,0.23823042558914664,0.08377916693411389,0.10375524838230576,0.0073769,,,1.0,72,,24,,,,members,15.0
,,,,,exp3,,,,,mae,,,1.0318893143738945,0.2316395229795547,0.3385687831541559,0.001234,,,,,0.2,24,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.17990363749605429,0.06251266451864722,0.07779307882723221,0.0010695,,,0.05,,,24,0.005,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.1647416230234732,0.05664766424398266,0.07058526742373486,0.0001613,,,,,,24,,1.0e12,0.1,members,15.0
5.852186422383918e7,0.9132305000000001,0,0.01,cholesky,adaptive_ridge,1140,quadratic_stacked_beta,0.3269225,5.807203848330061e-15,mae,0.586308,5,0.2612940978612242,0.0824731280294823,0.10602849898323609,,,,,,,25,,,,members,15.0
,0.000151,,0.001,,static_ridge,,,,,mae,,,0.13027497901202603,0.04472778342049067,0.05625439693262092,,,,,,,25,,,,members,15.0
,,,,,rls,,,,,mae,,,0.12786852608339502,0.04385332450658032,0.05513383350674233,0.0114898,0.995,0.1,,,,25,,,,members,15.0
,,,,,hedge,,,,,mae,,,0.28602197885671043,0.11818504502010779,0.13832868052008745,0.0011771,,,1.0,72,,25,,,,members,15.0
,,,,,exp3,,,,,mae,,,0.7655246841174875,0.23472898401728395,0.30261001990027653,0.0015022,,,,,0.1,25,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.15506229231836652,0.05195648862236807,0.06552520547250344,0.0028497,,,0.05,,,25,0.005,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.15939757465888243,0.05273543015468303,0.06684857258430307,0.0002627,,,,,,25,,1.0e12,0.1,members,15.0
49433.02043648598,0.9821981999999999,0,0.1,cholesky,adaptive_ridge,1140,quadratic_stacked_beta,0.2349838,2.874516585371028e-15,mae,0.7472144,5,0.19842308161409558,0.06632406658524102,0.0834174870200115,,,,,,,26,,,,members,15.0
,0.000154,,0.01,,static_ridge,,,,,mae,,,0.1479514500420903,0.0497248547837998,0.06268662504606834,,,,,,,26,,,,members,15.0
,,,,,rls,,,,,mae,,,0.14399364622905572,0.04813681994147972,0.06064326608128373,0.0074375,0.995,0.1,,,,26,,,,members,15.0
,,,,,hedge,,,,,mae,,,0.1817102400948941,0.06146470385255881,0.07794157322254537,0.001078,,,1.0,0,,26,,,,members,15.0
,,,,,exp3,,,,,mae,,,0.6904790048910647,0.1698907806584422,0.23960287444969552,0.0075402,,,,,0.2,26,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.15474802273268584,0.053228694792632626,0.06709611975956563,0.0012508,,,0.05,,,26,0.01,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.15979261397324668,0.053315481110124574,0.06699715362217924,0.0001569,,,,,,26,,1.0e12,0.1,members,15.0
189747.37037132436,1.0861018,0,0.1,cholesky,adaptive_ridge,1140,quadratic_stacked_beta,0.4463424,4.817071281435397e-15,mae,0.6397594,5,0.2119952647177226,0.06871034419445428,0.08648350414999043,,,,,,,27,,,,members,15.0
,0.0001945,,0.0001,,static_ridge,,,,,mae,,,0.21058267176854784,0.070057380092856,0.08837304146214424,,,,,,,27,,,,members,15.0
,,,,,rls,,,,,mae,,,0.14913509368445477,0.051684221623272776,0.0641644155681122,0.0135302,0.99,0.1,,,,27,,,,members,15.0
,,,,,hedge,,,,,mae,,,0.25764314579608477,0.099824484623112,0.12062530324063549,0.0014104,,,1.0,24,,27,,,,members,15.0
,,,,,exp3,,,,,mae,,,0.8250926697240678,0.24480675573925192,0.31507851165059836,0.0517055,,,,,0.2,27,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.2159897258769733,0.07971535499604358,0.09800085931685884,0.0011211,,,0.25,,,27,0.05,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.1810813205061821,0.05891547965972971,0.07464711129934432,0.0001595,,,,,,27,,1.0e12,0.1,members,15.0
34825.28872252354,0.8447823000000001,0,0.1,cholesky,adaptive_ridge,1140,quadratic_stacked_beta,0.2188756,4.2429282349803534e-15,mae,0.6259067,5,0.24311197045036365,0.08457281501533909,0.10468832844441583,,,,,,,28,,,,members,15.0
,0.0001455,,0.1,,static_ridge,,,,,mae,,,0.2045451374873651,0.07220632910529393,0.08931102265324414,,,,,,,28,,,,members,15.0
,,,,,rls,,,,,mae,,,0.20282182269050786,0.06903313159187692,0.08642470731943062,0.0046741,0.995,1.0e-6,,,,28,,,,members,15.0
,,,,,hedge,,,,,mae,,,0.2148572513416992,0.07664817274426661,0.09474115221361419,0.0009223,,,1.0,0,,28,,,,members,15.0
,,,,,exp3,,,,,mae,,,1.0349598551979053,0.31575063809150306,0.4062391486158565,0.0015155,,,,,0.2,28,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.21721675069632645,0.07683443236936413,0.09509878093597407,0.001458,,,0.05,,,28,0.02,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.21192971913429634,0.07333956868436192,0.09140197582087106,0.0001841,,,,,,28,,1.0e12,0.1,members,15.0
7.632663776418656e7,1.1097815,0,0.001,cholesky,adaptive_ridge,1140,quadratic_stacked_beta,0.3059843,5.896100245538865e-15,mae,0.8037972,5,0.1495894411445103,0.04900869868125115,0.06186320123104106,,,,,,,29,,,,members,15.0
,0.0001639,,0.001,,static_ridge,,,,,mae,,,0.09217963928926894,0.031063124972068923,0.03915253056051761,,,,,,,29,,,,members,15.0
,,,,,rls,,,,,mae,,,0.0873339648878944,0.029303159481081982,0.03690715840641462,0.0170359,0.995,0.1,,,,29,,,,members,15.0
,,,,,hedge,,,,,mae,,,0.17926194765219017,0.06349230352088117,0.07908805666617211,0.0013511,,,1.0,72,,29,,,,members,15.0
,,,,,exp3,,,,,mae,,,0.8271682507995091,0.24285149155932925,0.31656228617486626,0.0013823,,,,,0.1,29,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.20737127149524034,0.07915103642349594,0.09673375946784009,0.0012835,,,0.01,,,29,0.005,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.11056111760334104,0.037415889288155826,0.04697210034158794,0.0002082,,,,,,29,,1.0e12,0.01,members,15.0
674196.3037819943,1.1659089,0,0.1,cholesky,adaptive_ridge,1140,quadratic_stacked_beta,0.549606,3.635548780637883e-15,mae,0.6163029,5,0.19708232199866807,0.07063351842185467,0.08736547923270226,,,,,,,30,,,,members,15.0
,0.0003012,,0.01,,static_ridge,,,,,mae,,,0.17112917788961454,0.05822189815445509,0.07284027499716213,,,,,,,30,,,,members,15.0
,,,,,rls,,,,,mae,,,0.12060506553347583,0.04172035106513691,0.05205335674897877,0.0073949,0.99,0.0001,,,,30,,,,members,15.0
,,,,,hedge,,,,,mae,,,0.25756800245798933,0.0989328627954337,0.11964169473387429,0.0024393,,,1.0,0,,30,,,,members,15.0
,,,,,exp3,,,,,mae,,,0.8358677399134358,0.249274066002699,0.3170862929207636,0.002372,,,,,0.1,30,,,,members,15.0
,,,,,fixed_share,,,,,mae,,,0.15456160778999975,0.052340971643987634,0.06547181769749147,0.0022951,,,0.1,,,30,0.01,,,members,15.0
,,,,,passive_aggressive,,,,,mae,,,0.15815471579277252,0.05318118300866338,0.06751888862897278,0.0001946,,,,,,30,,1.0e12,0.01,members,15.0
NaN,3.0038595,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.9216353,1.2544851005156012e-14,mae,1.0822242,5,0.18736839786846501,0.06288464599345062,0.07918828202182829,,,,,,,1,,,,members,25.0
,0.0002472,,0.01,,static_ridge,,,,,mae,,,0.12447405814889688,0.04194012991787053,0.05299418744178909,,,,,,,1,,,,members,25.0
,,,,,rls,,,,,mae,,,0.10827908723495515,0.036218136700347986,0.04612696034162418,0.0254389,0.995,0.1,,,,1,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.18087223518743664,0.07048871438731448,0.0852224098801613,0.004729,,,1.0,336,,1,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9844132147507577,0.29837041755425137,0.38525366171384035,0.0042985,,,,,0.2,1,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.1375222828942154,0.04797948462709863,0.06018137045072135,0.0019317,,,0.1,,,1,0.02,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.12852975334088954,0.0451981953101907,0.056461470246251935,0.0001676,,,,,,1,,1.0e12,0.1,members,25.0
NaN,2.5364714,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.5912804,1.2451453421639266e-14,mae,0.945191,5,0.1664115100949859,0.05884271185440383,0.07308870938038149,,,,,,,2,,,,members,25.0
,0.0002459,,0.001,,static_ridge,,,,,mae,,,0.11781756609999224,0.04094650326755639,0.050933453028425724,,,,,,,2,,,,members,25.0
,,,,,rls,,,,,mae,,,0.10292771058516297,0.036082338736489625,0.04495608995958959,0.0381429,0.995,0.1,,,,2,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.17344039617828066,0.05991580792930772,0.07470830938201019,0.0037624,,,1.0,24,,2,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9554720802096268,0.27624838464404033,0.36442642202706127,0.0034132,,,,,0.2,2,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.1776530469081729,0.0632204793487063,0.0783825965508448,0.003644,,,0.01,,,2,0.005,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.1354414171543762,0.044636771310686045,0.05652605156462861,0.0004377,,,,,,2,,1.0e12,0.01,members,25.0
NaN,2.4331382,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.5916782,1.3337740582664511e-14,mae,0.84146,5,0.16334774972526095,0.055657950133592135,0.06961606316970333,,,,,,,3,,,,members,25.0
,0.0002856,,0.0001,,static_ridge,,,,,mae,,,0.09713398200376666,0.0319303574264406,0.040680418165728975,,,,,,,3,,,,members,25.0
,,,,,rls,,,,,mae,,,0.09260368430868236,0.030323300572886687,0.03859124879608671,0.0585489,0.995,0.1,,,,3,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.17798562939568907,0.062406589449949854,0.07731404150180526,0.0017817,,,1.0,72,,3,,,,members,25.0
,,,,,exp3,,,,,mae,,,1.1068864879852425,0.2552645305754781,0.37195531140039645,0.0035091,,,,,0.2,3,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.12340957272819834,0.04185340771514332,0.0526489181601476,0.0038328,,,0.5,,,3,0.05,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.11791280246203063,0.03917271955007533,0.04970419799478164,0.0003055,,,,,,3,,1.0e12,0.01,members,25.0
NaN,2.4644703999999997,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.7242977,1.222505478881391e-14,mae,0.7401727,5,0.22881625226594607,0.07310936955943484,0.09277345832406028,,,,,,,4,,,,members,25.0
,0.0002645,,0.0001,,static_ridge,,,,,mae,,,0.12494682287143632,0.04390324626397618,0.05429332141930479,,,,,,,4,,,,members,25.0
,,,,,rls,,,,,mae,,,0.11955653601465294,0.04060839919986025,0.050803922242749475,0.020454,0.995,1.0e-6,,,,4,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.1866236181220134,0.06058561199607078,0.07724956276433118,0.0013384,,,0.01,0,,4,,,,members,25.0
,,,,,exp3,,,,,mae,,,1.151194885952991,0.3496939748332285,0.44754819511737115,0.1708192,,,,,0.2,4,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.1879498604561961,0.06040044658644642,0.07759128723135798,0.0037406,,,0.01,,,4,0.005,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.1420455746583949,0.04781493508460343,0.059894428678781336,0.0002033,,,,,,4,,1.0e12,0.1,members,25.0
NaN,2.6640908,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.8053797,1.339337517004469e-14,mae,0.8587111,5,0.20651885239600165,0.0707860547187835,0.08885632735709213,,,,,,,5,,,,members,25.0
,0.0002318,,0.01,,static_ridge,,,,,mae,,,0.14241347323097112,0.050873733394490396,0.06301498565387562,,,,,,,5,,,,members,25.0
,,,,,rls,,,,,mae,,,0.14096691841847622,0.04834172028947553,0.060093260036280655,0.0463855,0.995,0.1,,,,5,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.19126474510009403,0.06407138041385563,0.08041135215400369,0.0028085,,,0.01,0,,5,,,,members,25.0
,,,,,exp3,,,,,mae,,,1.0404312832829774,0.30209704204733906,0.40143954964530076,0.0019298,,,,,0.2,5,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.19313791408712877,0.06497492409721095,0.08141513380645035,0.0017811,,,0.01,,,5,0.1,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.1451989848990736,0.05212486898154753,0.06452118108842889,0.0001713,,,,,,5,,1.0e12,0.1,members,25.0
NaN,2.5597737,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.8710895,1.2894315627506146e-14,mae,0.6886842,5,0.1980046561163571,0.06705582427864049,0.084387953177629,,,,,,,6,,,,members,25.0
,0.0002826,,0.001,,static_ridge,,,,,mae,,,0.12045006308949432,0.038775129446917904,0.04909250959903952,,,,,,,6,,,,members,25.0
,,,,,rls,,,,,mae,,,0.11067472847901083,0.0359209148715907,0.04560819666168881,0.0163182,0.995,0.1,,,,6,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.2582551398750055,0.12802504937946702,0.14218206003188608,0.001396,,,1.0,24,,6,,,,members,25.0
,,,,,exp3,,,,,mae,,,1.0942244545173097,0.24466474657167336,0.3716526726298551,0.002088,,,,,0.4,6,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.20454859458923313,0.07542902036960597,0.0921342971506065,0.0020279,,,1.0,,,6,0.05,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.14176509432176057,0.045593027765945336,0.058385545197579894,0.0002925,,,,,,6,,1.0e12,0.01,members,25.0
NaN,2.3589522,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.5399908,1.2144429668318925e-14,mae,0.8189614,5,0.18972840480991315,0.06278281346503664,0.07962500808348282,,,,,,,7,,,,members,25.0
,0.0002304,,0.01,,static_ridge,,,,,mae,,,0.14656140935162376,0.05244702340541518,0.06500445985939786,,,,,,,7,,,,members,25.0
,,,,,rls,,,,,mae,,,0.12729452800475116,0.044823018237065734,0.05580455217126719,0.03914,0.995,0.1,,,,7,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.16788893172894415,0.058042683531754284,0.07268170167518313,0.0039563,,,1.0,72,,7,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9275824532568937,0.2767291689856754,0.3596326295595782,0.0038735,,,,,0.2,7,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.16157869135175276,0.054817008274352264,0.06948689583505532,0.002792,,,0.5,,,7,0.05,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.14087604937877657,0.04920855339321576,0.06125865572208752,0.0001799,,,,,,7,,1.0e12,0.1,members,25.0
67646.39374621797,0.0497362,0,0.01,cholesky,adaptive_ridge,310,quadratic_stacked_beta,0.0278865,1.5973464911388539e-15,mae,0.0218497,3,0.23746915897482967,0.08032187587240135,0.10116945358549308,,,,,,,30,,,,window,3.0
,8.87e-5,,0.01,,static_ridge,,,,,mae,,,0.2681237104440177,0.10628204496691289,0.12676033278317406,,,,,,,30,,,,window,3.0
,,,,,rls,,,,,mae,,,0.21102284428226006,0.07005991849092323,0.08817235866109359,0.159346,0.99,0.1,,,,30,,,,window,3.0
,,,,,hedge,,,,,mae,,,0.37509058862910344,0.14851555960774304,0.17597804187519556,0.0025809,,,1.0,24,,30,,,,window,3.0
,,,,,exp3,,,,,mae,,,0.948794377398713,0.30448921833012443,0.3888515652638487,0.0020962,,,,,0.2,30,,,,window,3.0
,,,,,fixed_share,,,,,mae,,,0.29664845772342396,0.10149275654737028,0.12724015325754134,0.0010044,,,0.1,,,30,0.02,,,window,3.0
,,,,,passive_aggressive,,,,,mae,,,0.223203652645055,0.07404637491807081,0.09352867953661068,0.0001596,,,,,,30,,1.0e12,0.1,window,3.0
NaN,2.4846463,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.7160372,1.1115298731637375e-14,mae,0.7686091,5,0.2021260682343356,0.06511928240900201,0.08298835110000688,,,,,,,9,,,,members,25.0
,0.0002144,,0.01,,static_ridge,,,,,mae,,,0.16639371866082986,0.056992758453816,0.07127810279924167,,,,,,,9,,,,members,25.0
,,,,,rls,,,,,mae,,,0.08603559284737228,0.028409950332875487,0.03574170028417274,0.0646632,0.99,0.1,,,,9,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.22880363612304677,0.08874477497225462,0.10672714782523665,0.0015377,,,1.0,72,,9,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9046820444548931,0.2671661731118481,0.35058754640122014,0.001607,,,,,0.2,9,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.2184845571756307,0.08583011381766559,0.10293229394360244,0.0014272,,,0.05,,,9,0.02,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.13789405717495257,0.043150878233354006,0.05541795109102347,0.0003076,,,,,,9,,1.0e12,0.01,members,25.0
NaN,3.0283628,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.9323229,1.0725317775042807e-14,mae,1.0960399,5,0.20830855394058057,0.06602631940215081,0.08493368906635945,,,,,,,10,,,,members,25.0
,0.0002296,,0.01,,static_ridge,,,,,mae,,,0.14048841090321232,0.046816123196067226,0.0587199981504471,,,,,,,10,,,,members,25.0
,,,,,rls,,,,,mae,,,0.11573005774937814,0.038828547117046155,0.048658145079735544,0.0952076,0.995,0.1,,,,10,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.17044803046755191,0.05698508608416632,0.0721708343097827,0.0037831,,,1.0,168,,10,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.8092411163914184,0.2585381828383624,0.32785878406583074,0.0045132,,,,,0.2,10,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.15658237008878786,0.049783613441539094,0.06355347377698889,0.0018685,,,0.05,,,10,0.01,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.15834515849116962,0.04995652043951909,0.06372625211069365,0.0002942,,,,,,10,,1.0e12,0.01,members,25.0
NaN,3.1545015000000003,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,2.2931447,1.3007524681509148e-14,mae,0.8613568,5,0.19023910175684328,0.061820825861983016,0.07812222266729778,,,,,,,11,,,,members,25.0
,0.0003158,,0.0001,,static_ridge,,,,,mae,,,0.07336469473650652,0.025570816763206553,0.032037881493677915,,,,,,,11,,,,members,25.0
,,,,,rls,,,,,mae,,,0.06479445547166242,0.02183274877707615,0.027425685273782658,0.0437662,0.995,0.1,,,,11,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.18644076115727198,0.06666837740981074,0.08268712213755086,0.0039861,,,1.0,72,,11,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9843768384996406,0.2742001802314389,0.37270270412904716,0.0031908,,,,,0.2,11,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.12162512647691667,0.04882221506225427,0.058142964651175334,0.0016146,,,0.05,,,11,0.005,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.10639803879649942,0.03684071914433686,0.04608770938308164,0.0003072,,,,,,11,,1.0e12,0.01,members,25.0
NaN,2.8961841,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,2.0342866,1.2354029568845334e-14,mae,0.8618975,5,0.18058701321732656,0.05894368569268864,0.07481545401767448,,,,,,,12,,,,members,25.0
,0.0003163,,0.0001,,static_ridge,,,,,mae,,,0.10346290425624849,0.03488329813246726,0.044121708919537,,,,,,,12,,,,members,25.0
,,,,,rls,,,,,mae,,,0.0953402366162583,0.03404294789888555,0.04198493937572559,0.037875,0.995,0.1,,,,12,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.16744302283666876,0.06397563852776586,0.07780257183722315,0.0016032,,,1.0,72,,12,,,,members,25.0
,,,,,exp3,,,,,mae,,,1.0160500686658824,0.2506169829375175,0.3491899493618008,0.0027971,,,,,0.2,12,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.12489640660076218,0.042513550785186,0.053372231222808056,0.0025085,,,0.1,,,12,0.02,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.1274496542263649,0.0431528052494574,0.054111157803399396,0.0001835,,,,,,12,,1.0e12,0.1,members,25.0
NaN,2.9405723,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.7269644,1.373384769766124e-14,mae,1.2136079,5,0.18866251248711585,0.06131389062705527,0.077526714799638,,,,,,,13,,,,members,25.0
,0.0002484,,0.01,,static_ridge,,,,,mae,,,0.1388942697784954,0.048183211757531694,0.059793628147815345,,,,,,,13,,,,members,25.0
,,,,,rls,,,,,mae,,,0.10791740838381993,0.037430441336981604,0.046467179466349005,0.0127059,0.995,0.1,,,,13,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.22773192985843352,0.09747247337436231,0.11307602721752352,0.0420679,,,1.0,72,,13,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9639943842339789,0.27361496392253526,0.35278588905424113,0.0020298,,,,,0.2,13,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.19598525707880854,0.07430457897782436,0.09012465509431435,0.0039881,,,0.5,,,13,0.05,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.13324580127045832,0.0452139237371435,0.057115726772130344,0.0001884,,,,,,13,,1.0e12,0.1,members,25.0
NaN,2.789438,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.8711154,1.236617253208527e-14,mae,0.9183226,5,0.22103954839159456,0.07594003326741915,0.0954551488215649,,,,,,,14,,,,members,25.0
,0.0002421,,0.01,,static_ridge,,,,,mae,,,0.2051741363321363,0.07509407546744541,0.09230628663676631,,,,,,,14,,,,members,25.0
,,,,,rls,,,,,mae,,,0.15014201416957504,0.05303340169011447,0.06556531301676136,0.0134786,0.995,0.1,,,,14,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.1887885661481192,0.0655195590229782,0.08159297065117199,0.0016788,,,1.0,72,,14,,,,members,25.0
,,,,,exp3,,,,,mae,,,1.0376714803119917,0.2950029562504291,0.38873443242575134,0.0035155,,,,,0.4,14,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.16800403671858166,0.05777797890755605,0.07250047059310767,0.0019842,,,0.1,,,14,0.02,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.15741913689389725,0.055877603553857944,0.06946495583465012,0.0002081,,,,,,14,,1.0e12,0.1,members,25.0
NaN,3.2882735,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,2.2361652,1.3106365549461413e-14,mae,1.0521083,5,0.18117859918714466,0.05941287513390857,0.07506936511635028,,,,,,,15,,,,members,25.0
,0.0002416,,0.01,,static_ridge,,,,,mae,,,0.1126048462908883,0.03777813288723689,0.047617355703639314,,,,,,,15,,,,members,25.0
,,,,,rls,,,,,mae,,,0.08887725119274321,0.03237522052973624,0.04014621594318398,0.1215354,0.99,0.1,,,,15,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.15586311681111448,0.05181548705821536,0.06552735819820567,0.0035669,,,0.01,0,,15,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9390329538988442,0.2486709614508811,0.34946471578177485,0.0020977,,,,,0.2,15,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.12335402275967094,0.04253989511671248,0.05308191012693368,0.0021466,,,0.1,,,15,0.01,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.12419076733020389,0.041543539488127036,0.05265856391938638,0.0002042,,,,,,15,,1.0e12,0.1,members,25.0
NaN,2.6042608,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.8713229,1.2821971091850178e-14,mae,0.7329379,5,0.1859484645035139,0.06415671098969954,0.08064902785622748,,,,,,,16,,,,members,25.0
,0.0002419,,0.01,,static_ridge,,,,,mae,,,0.12553861233261027,0.04283927342409389,0.05392582176330647,,,,,,,16,,,,members,25.0
,,,,,rls,,,,,mae,,,0.11899765732146016,0.03997406653069439,0.05029188199611002,0.0163712,0.995,1.0e-6,,,,16,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.1579899727531252,0.05262318643111969,0.06665133599067195,0.0039924,,,1.0,72,,16,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9850198840233346,0.2773485204921924,0.3715126607097457,0.0033216,,,,,0.2,16,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.15349091127142656,0.05101020690855251,0.06443889948114961,0.0034566,,,0.05,,,16,0.02,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.13260569006480938,0.04794812899757765,0.0591474970218154,0.0001862,,,,,,16,,1.0e12,0.1,members,25.0
NaN,3.1276777,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.852363,1.3870303330912038e-14,mae,1.2753147,5,0.18062530042168184,0.06006592491224116,0.0758345731502065,,,,,,,17,,,,members,25.0
,0.0002472,,0.01,,static_ridge,,,,,mae,,,0.12494062984329474,0.04117435078618627,0.05193169099310813,,,,,,,17,,,,members,25.0
,,,,,rls,,,,,mae,,,0.12277335000883104,0.040844217720935584,0.05154965097620016,0.0480678,0.995,0.1,,,,17,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.18066142844869823,0.06488485454774999,0.0804502344492432,0.0013207,,,0.01,0,,17,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.9246463080236313,0.28061741011494423,0.3635858732883297,0.0037092,,,,,0.2,17,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.1483241715677149,0.05216866077048725,0.0649507832148393,0.114914,,,0.05,,,17,0.01,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.13233536762081782,0.04433683995366299,0.05615172020030914,0.0001857,,,,,,17,,1.0e12,0.1,members,25.0
NaN,2.712259,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.8753812,1.170764098754769e-14,mae,0.8368778,5,0.17236770900547058,0.057814068456174164,0.07294156263309469,,,,,,,18,,,,members,25.0
,0.0002782,,0.0001,,static_ridge,,,,,mae,,,0.09088048346666927,0.03131721709006287,0.03900662225294366,,,,,,,18,,,,members,25.0
,,,,,rls,,,,,mae,,,0.06639954512773615,0.02226854170743963,0.028154410430572333,0.1602636,0.99,0.1,,,,18,,,,members,25.0
,,,,,hedge,,,,,mae,,,0.1510909806791722,0.05080124849908956,0.06454944533107347,0.0038121,,,1.0,24,,18,,,,members,25.0
,,,,,exp3,,,,,mae,,,0.8694685478991405,0.24358062482241136,0.3325691396233178,0.0046206,,,,,0.2,18,,,,members,25.0
,,,,,fixed_share,,,,,mae,,,0.13290985966190888,0.045018114813311395,0.05610549081596348,0.0016323,,,0.1,,,18,0.02,,,members,25.0
,,,,,passive_aggressive,,,,,mae,,,0.09362703671080513,0.03216531964590897,0.040233222746937185,0.0002809,,,,,,18,,1.0e12,0.01,members,25.0
NaN,2.4227114,0,0.1,cholesky,adaptive_ridge,3150,quadratic_stacked_beta,1.5573534,1.0639834485162194e-14,mae,0.865358,5,0.17820636996660894,0.06017575594329726,0.07559197623717111,,,,,,,19,,,,members,25.0
